x, y, z
  0.1079,  -0.2349,   0.9992
  0.1096,  -0.2379,   0.9977
  0.1050,  -0.2358,   0.9987
  0.1035,  -0.2371,   1.0005
  0.0939,  -0.2360,   1.0054
  0.0903,  -0.2366,   1.0074
  0.0867,  -0.2394,   1.0141
  0.0866,  -0.2336,   1.0336
  0.0901,  -0.2362,   1.0481
  0.0796,  -0.2338,   1.0537
  0.0969,  -0.2339,   1.0546
  0.1129,  -0.2336,   1.0435
  0.1278,  -0.2366,   1.0281
  0.1372,  -0.2363,   1.0185
  0.1448,  -0.2363,   1.0160
  0.1497,  -0.2379,   1.0137
  0.1508,  -0.2385,   1.0089
  0.1499,  -0.2417,   1.0002
  0.1375,  -0.2406,   0.9961
  0.1184,  -0.2417,   1.0006
  0.0949,  -0.2379,   1.0066
  0.0785,  -0.2412,   1.0081
  0.0780,  -0.2404,   1.0042
  0.0812,  -0.2430,   0.9964
  0.0894,  -0.2468,   0.9905
  0.0979,  -0.2473,   0.9854
  0.1071,  -0.2459,   0.9844
  0.1067,  -0.2463,   0.9822
  0.1039,  -0.2483,   0.9860
  0.0970,  -0.2440,   0.9980
  0.0916,  -0.2440,   1.0066
  0.0951,  -0.2439,   1.0075
  0.0907,  -0.2433,   1.0058
  0.0909,  -0.2427,   1.0058
  0.0869,  -0.2421,   1.0103
  0.0790,  -0.2415,   1.0196
  0.0818,  -0.2424,   1.0259
  0.0813,  -0.2422,   1.0321
  0.0820,  -0.2405,   1.0329
  0.0901,  -0.2416,   1.0237
  0.0962,  -0.2433,   1.0104
  0.1022,  -0.2432,   0.9991
  0.1010,  -0.2452,   0.9964
  0.1008,  -0.2448,   0.9954
  0.1061,  -0.2426,   1.0034
  0.1084,  -0.2410,   1.0128
  0.1099,  -0.2384,   1.0182
  0.1128,  -0.2383,   1.0214
  0.1151,  -0.2372,   1.0230
  0.1157,  -0.2367,   1.0188
  0.1171,  -0.2391,   1.0170
  0.1045,  -0.2376,   1.0275
  0.0919,  -0.2371,   1.0399
  0.0836,  -0.2346,   1.0468
  0.0797,  -0.2380,   1.0434
  0.0864,  -0.2396,   1.0318
  0.0955,  -0.2426,   1.0260
  0.0986,  -0.2427,   1.0190
  0.1011,  -0.2448,   1.0120
  0.1017,  -0.2434,   1.0142
  0.0979,  -0.2402,   1.0232
  0.0945,  -0.2409,   1.0310
  0.0985,  -0.2363,   1.0342
  0.0999,  -0.2383,   1.0341
  0.1016,  -0.2377,   1.0285
  0.1053,  -0.2372,   1.0180
  0.1117,  -0.2412,   1.0022
  0.1196,  -0.2450,   0.9862
  0.1154,  -0.2443,   0.9838
  0.1104,  -0.2445,   0.9818
  0.1086,  -0.2452,   0.9834
  0.1052,  -0.2440,   0.9948

