x, y, z
  0.0078,  -0.5873,   0.8649
 -0.0046,  -0.5823,   0.8750
 -0.0085,  -0.5823,   0.8733
 -0.0133,  -0.5844,   0.8657
 -0.0217,  -0.5924,   0.8539
 -0.0300,  -0.5934,   0.8513
 -0.0297,  -0.5960,   0.8520
 -0.0348,  -0.5949,   0.8563
 -0.0392,  -0.5925,   0.8665
 -0.0503,  -0.5894,   0.8714
 -0.0465,  -0.5874,   0.8620
 -0.0471,  -0.5882,   0.8524
 -0.0505,  -0.5904,   0.8461
 -0.0503,  -0.5893,   0.8451
 -0.0459,  -0.5888,   0.8511
 -0.0398,  -0.5873,   0.8533
 -0.0331,  -0.5875,   0.8610
 -0.0374,  -0.5841,   0.8686
 -0.0442,  -0.5845,   0.8714
 -0.0458,  -0.5885,   0.8650
 -0.0405,  -0.5863,   0.8589
 -0.0378,  -0.5883,   0.8509
 -0.0383,  -0.5867,   0.8488
 -0.0313,  -0.5871,   0.8451
 -0.0295,  -0.5866,   0.8452
 -0.0309,  -0.5858,   0.8490
 -0.0297,  -0.5849,   0.8477
 -0.0293,  -0.5850,   0.8491
 -0.0182,  -0.5834,   0.8454
 -0.0171,  -0.5841,   0.8528
 -0.0215,  -0.5849,   0.8601
 -0.0325,  -0.5868,   0.8723
 -0.0354,  -0.5825,   0.8891
 -0.0323,  -0.5869,   0.8974
 -0.0313,  -0.5864,   0.8982
 -0.0100,  -0.5900,   0.8828
  0.0005,  -0.5933,   0.8682
  0.0089,  -0.5932,   0.8523
  0.0029,  -0.5933,   0.8576
 -0.0066,  -0.5874,   0.8604
 -0.0151,  -0.5877,   0.8582
 -0.0245,  -0.5847,   0.8540
 -0.0297,  -0.5877,   0.8488
 -0.0313,  -0.5871,   0.8385
 -0.0360,  -0.5904,   0.8333
 -0.0354,  -0.5884,   0.8279
 -0.0344,  -0.5897,   0.8158
 -0.0320,  -0.5902,   0.8086
 -0.0319,  -0.5897,   0.8053
 -0.0278,  -0.5877,   0.8091
 -0.0387,  -0.5893,   0.8257
 -0.0376,  -0.5842,   0.8467
 -0.0348,  -0.5879,   0.8588
 -0.0337,  -0.5838,   0.8789
 -0.0270,  -0.5819,   0.8875
 -0.0269,  -0.5820,   0.8920
 -0.0295,  -0.5834,   0.8952
 -0.0245,  -0.5872,   0.9016
 -0.0255,  -0.5819,   0.9029
 -0.0260,  -0.5872,   0.9010
 -0.0338,  -0.5866,   0.9030
 -0.0305,  -0.5852,   0.9022
 -0.0374,  -0.5889,   0.8955
 -0.0408,  -0.5896,   0.8854
 -0.0355,  -0.5912,   0.8714
 -0.0325,  -0.5945,   0.8551
 -0.0321,  -0.5954,   0.8388
 -0.0243,  -0.5955,   0.8284
 -0.0193,  -0.5916,   0.8273
 -0.0173,  -0.5846,   0.8313
 -0.0186,  -0.5831,   0.8413
 -0.0157,  -0.5829,   0.8446
 -0.0178,  -0.5812,   0.8445
 -0.0330,  -0.5829,   0.8512
 -0.0377,  -0.5819,   0.8543
 -0.0308,  -0.5847,   0.8603
 -0.0392,  -0.5833,   0.8732
 -0.0407,  -0.5875,   0.8826
 -0.0365,  -0.5811,   0.8949
 -0.0343,  -0.5860,   0.8932
 -0.0323,  -0.5858,   0.8924
 -0.0142,  -0.5873,   0.8791
 -0.0100,  -0.5896,   0.8700
  0.0079,  -0.5901,   0.8673
  0.0104,  -0.5899,   0.8637
  0.0103,  -0.5889,   0.8620
  0.0094,  -0.5886,   0.8638
  0.0067,  -0.5864,   0.8639
 -0.0055,  -0.5891,   0.8647
 -0.0166,  -0.5857,   0.8698
 -0.0236,  -0.5868,   0.8675
 -0.0303,  -0.5891,   0.8665
 -0.0365,  -0.5869,   0.8535
 -0.0365,  -0.5896,   0.8400
 -0.0297,  -0.5879,   0.8274
 -0.0212,  -0.5889,   0.8200
 -0.0171,  -0.5884,   0.8213
 -0.0132,  -0.5840,   0.8335
 -0.0144,  -0.5835,   0.8416
 -0.0105,  -0.5808,   0.8565
 -0.0112,  -0.5802,   0.8704
 -0.0149,  -0.5774,   0.8808
 -0.0151,  -0.5780,   0.8766
 -0.0087,  -0.5852,   0.8653
 -0.0011,  -0.5861,   0.8542
 -0.0011,  -0.5916,   0.8402
 -0.0007,  -0.5946,   0.8397
  0.0018,  -0.5918,   0.8435
  0.0029,  -0.5900,   0.8527
 -0.0083,  -0.5884,   0.8638
 -0.0126,  -0.5851,   0.8705
 -0.0076,  -0.5847,   0.8690
 -0.0079,  -0.5853,   0.8621
 -0.0051,  -0.5860,   0.8528
 -0.0070,  -0.5883,   0.8483
 -0.0057,  -0.5858,   0.8457
 -0.0095,  -0.5868,   0.8424
 -0.0173,  -0.5886,   0.8471
 -0.0183,  -0.5884,   0.8633
 -0.0194,  -0.5842,   0.8761
 -0.0262,  -0.5829,   0.8836
 -0.0264,  -0.5825,   0.8827
 -0.0300,  -0.5816,   0.8741
 -0.0348,  -0.5844,   0.8642
 -0.0291,  -0.5842,   0.8553
