x, y, z
  3.1129,  -3.0519,  -0.8545
  3.1739,  -3.0519,  -0.9766
  3.2350,  -3.0519,  -0.9766
  3.1739,  -2.8077,  -1.0376
  2.9908,  -2.4415,  -0.9766
  2.6246,  -2.1973,  -1.2207
  2.3194,  -2.0753,  -1.5259
  2.0142,  -1.6480,  -1.8311
  1.6480,  -0.6714,  -2.0753
  1.6480,  -0.0610,  -2.2584
  1.7090,  -0.3052,  -2.2584
  1.7090,  -0.9156,  -2.1973
  1.6480,  -1.1597,  -2.1363
  1.9532,  -1.5259,  -2.0142
  2.0142,  -1.4039,  -2.0753
  2.0753,  -1.8921,  -2.1973
  2.1973,  -3.0519,  -2.1973
  2.2584,  -3.6622,  -2.2584
  2.2584,  -4.2116,  -2.3194
  2.1363,  -4.4557,  -2.3804
  2.3194,  -4.5778,  -2.5636
  2.5636,  -3.9064,  -2.5636
  2.9298,  -3.2350,  -2.5636
  3.2350,  -2.0753,  -2.5025
  3.2350,  -1.7090,  -2.2584
  3.0519,  -3.0519,  -2.1363
  2.7467,  -4.2116,  -2.0753
  2.3804,  -4.2726,  -2.0753
  2.0142,  -4.0895,  -2.1363
  2.0753,  -3.8453,  -2.2584
  2.2584,  -3.0519,  -2.3804
  2.3804,  -2.3194,  -2.5025
  2.5636,  -1.9532,  -2.4415
  2.7467,  -1.8311,  -2.3194
  2.8687,  -1.7701,  -2.2584
  2.6856,  -2.0142,  -2.1363
  2.6246,  -2.3194,  -1.8921
  2.3804,  -2.8077,  -1.6480
  2.0142,  -2.9298,  -1.4039
  1.8311,  -2.7467,  -1.1597
  1.8311,  -1.7701,  -1.0987
  1.8921,  -0.3662,  -1.2207
  2.0142,   0.9156,  -1.2207
  2.0142,   0.3052,  -1.2207
  1.8921,  -1.1597,  -0.9156
  1.6480,  -1.8921,  -0.7935
  1.3428,  -1.9532,  -0.7324
  0.9766,  -1.5259,  -0.7324
  0.9156,  -1.8311,  -0.6104
  0.9766,  -2.0753,  -0.7324
  1.0376,  -2.5636,  -0.8545
  1.2207,  -2.5636,  -1.0376
  1.5259,  -1.8921,  -1.3428
  1.8921,  -0.9156,  -1.5259
  2.1363,  -0.4273,  -1.5870
  2.4415,  -0.4883,  -1.7090
  2.6856,  -1.7090,  -1.6480
  2.7467,  -3.1129,  -1.8311
  2.5636,  -3.6012,  -2.0142
  2.6246,  -3.4791,  -1.9532
  2.8077,  -3.4181,  -1.8921
  2.8687,  -3.7233,  -1.8921
  3.1129,  -4.1505,  -1.8311
  3.2960,  -3.9064,  -1.8311
  3.3570,  -3.5401,  -2.0142
  3.4181,  -2.8687,  -2.3194
  3.3570,  -2.1363,  -2.6246
  3.0519,  -0.9766,  -2.9908
  2.6856,  -0.4883,  -3.2350
  2.3194,  -1.8921,  -3.4181
  1.9532,  -3.1129,  -3.4181
  1.6480,  -3.6622,  -3.3570
  1.5870,  -3.6012,  -3.1739
  1.7701,  -3.1129,  -2.8077
  1.7090,  -2.2584,  -2.3804
  1.6480,  -1.6480,  -1.9532
  1.5870,  -1.3428,  -1.4649
  1.7701,  -1.2818,  -0.9766
  1.9532,  -1.5259,  -0.6104
  2.0753,  -1.8311,  -0.6104
  2.0753,  -2.1973,  -0.7324
  2.0753,  -2.9908,  -0.9766
  2.0753,  -3.6622,  -1.3428
  2.3194,  -3.6622,  -1.5870
  2.5636,  -3.8453,  -1.7701
  2.8077,  -3.7843,  -1.7701
  3.0519,  -3.4791,  -1.5870
  3.3570,  -3.3570,  -1.5259
  3.7233,  -3.7233,  -1.3428
  4.0284,  -4.2116,  -1.4039
  4.0284,  -4.5778,  -1.4039
  4.0895,  -4.4557,  -1.4039
  4.2116,  -4.3947,  -1.5259
  4.1505,  -4.2726,  -1.5870
  4.1505,  -4.0895,  -1.8311
  4.0895,  -4.2726,  -1.9532
  3.9674,  -4.6999,  -2.0753
  3.7233,  -5.0050,  -2.1973
  3.4791,  -5.4323,  -2.3804
  3.3570,  -5.6154,  -2.3804
  3.4181,  -5.1881,  -2.4415
  3.5401,  -4.3947,  -2.5025
  3.8453,  -4.2116,  -2.5025
  4.2116,  -4.2116,  -2.5636
  4.3336,  -4.1505,  -2.5025
  4.3947,  -4.4557,  -2.4415
  4.3947,  -4.6388,  -2.3194
  4.4557,  -4.8830,  -2.1363
  4.3336,  -5.0661,  -2.0142
  4.2116,  -4.9440,  -1.8921
  4.1505,  -4.6388,  -1.6480
  4.0284,  -4.8219,  -1.5259
  3.7233,  -5.0661,  -1.7701
  3.3570,  -5.0661,  -2.0142
  3.0519,  -5.1271,  -2.1973
  2.8687,  -4.8830,  -2.4415
  2.8687,  -4.7609,  -2.6246
  2.8687,  -4.5778,  -2.6246
  2.8687,  -4.4557,  -2.5025
  3.0519,  -4.2726,  -2.6246
  2.9908,  -4.0895,  -2.6856
  2.8687,  -4.1505,  -2.8077
  2.6856,  -4.0895,  -2.9298
  2.3804,  -4.4557,  -2.9298
  2.1973,  -4.8219,  -2.9298
  2.0753,  -5.1271,  -2.8687
  2.2584,  -5.3713,  -2.6856
  2.5025,  -4.7609,  -2.5636
  2.8687,  -4.0284,  -2.4415
  3.1739,  -3.9064,  -2.4415
  3.4791,  -4.3336,  -2.4415
