x, y, z
 -0.0099,  -0.9348,   0.4247
 -0.0038,  -0.9375,   0.4071
  0.0104,  -0.9394,   0.3969
  0.0217,  -0.9402,   0.3921
  0.0352,  -0.9411,   0.3934
  0.0472,  -0.9409,   0.3964
  0.0507,  -0.9416,   0.3961
  0.0402,  -0.9419,   0.3992
  0.0338,  -0.9400,   0.4072
  0.0262,  -0.9366,   0.4087
  0.0165,  -0.9401,   0.4081
  0.0132,  -0.9372,   0.4100
  0.0221,  -0.9318,   0.4192
  0.0288,  -0.9289,   0.4274
  0.0295,  -0.9270,   0.4379
  0.0355,  -0.9259,   0.4423
  0.0427,  -0.9276,   0.4433
  0.0425,  -0.9281,   0.4409
  0.0371,  -0.9283,   0.4422
  0.0319,  -0.9298,   0.4404
  0.0233,  -0.9320,   0.4413
  0.0173,  -0.9285,   0.4456
  0.0120,  -0.9281,   0.4478
  0.0164,  -0.9284,   0.4469
  0.0189,  -0.9268,   0.4458
  0.0139,  -0.9261,   0.4454
  0.0132,  -0.9240,   0.4490
  0.0121,  -0.9235,   0.4451
  0.0126,  -0.9248,   0.4422
  0.0050,  -0.9239,   0.4371
 -0.0098,  -0.9250,   0.4269
 -0.0173,  -0.9254,   0.4185
 -0.0197,  -0.9248,   0.4166
 -0.0195,  -0.9269,   0.4104
 -0.0105,  -0.9308,   0.4057
 -0.0034,  -0.9309,   0.4036
  0.0121,  -0.9346,   0.4017
  0.0043,  -0.9326,   0.4048
 -0.0028,  -0.9302,   0.4069
 -0.0083,  -0.9254,   0.4130
 -0.0188,  -0.9291,   0.4088
 -0.0192,  -0.9302,   0.4019
 -0.0187,  -0.9326,   0.3995
 -0.0129,  -0.9378,   0.3963
 -0.0074,  -0.9398,   0.3991
 -0.0057,  -0.9380,   0.4059
 -0.0032,  -0.9326,   0.4187
 -0.0071,  -0.9307,   0.4308
 -0.0042,  -0.9234,   0.4474
 -0.0033,  -0.9221,   0.4590
 -0.0076,  -0.9269,   0.4616
 -0.0059,  -0.9275,   0.4628
  0.0042,  -0.9303,   0.4501
  0.0099,  -0.9315,   0.4379
  0.0148,  -0.9340,   0.4258
  0.0160,  -0.9350,   0.4119
  0.0150,  -0.9323,   0.4116
  0.0089,  -0.9303,   0.4201
  0.0087,  -0.9285,   0.4354
  0.0127,  -0.9311,   0.4331
  0.0155,  -0.9347,   0.4317
  0.0234,  -0.9347,   0.4314
  0.0269,  -0.9347,   0.4343
  0.0278,  -0.9346,   0.4318
  0.0326,  -0.9334,   0.4306
  0.0376,  -0.9330,   0.4288
  0.0470,  -0.9326,   0.4321
  0.0518,  -0.9309,   0.4403
  0.0367,  -0.9253,   0.4539
  0.0168,  -0.9214,   0.4647
  0.0044,  -0.9221,   0.4618
 -0.0040,  -0.9190,   0.4575
 -0.0085,  -0.9231,   0.4458
 -0.0056,  -0.9262,   0.4303
 -0.0011,  -0.9336,   0.4168
  0.0057,  -0.9383,   0.4072
  0.0098,  -0.9384,   0.3978
  0.0132,  -0.9405,   0.3931
  0.0143,  -0.9383,   0.3925
  0.0087,  -0.9350,   0.3974
  0.0015,  -0.9287,   0.4061
  0.0009,  -0.9239,   0.4181
 -0.0021,  -0.9213,   0.4264
 -0.0100,  -0.9198,   0.4331
 -0.0084,  -0.9189,   0.4340
 -0.0046,  -0.9210,   0.4326
 -0.0006,  -0.9253,   0.4292
  0.0009,  -0.9289,   0.4234
  0.0028,  -0.9339,   0.4177
  0.0000,  -0.9340,   0.4163
 -0.0051,  -0.9328,   0.4169
 -0.0110,  -0.9323,   0.4247
 -0.0172,  -0.9280,   0.4357
