x, y, z
  0.0104,  -0.1574,   1.0108
  0.0200,  -0.1505,   1.0144
  0.0115,  -0.1487,   1.0116
  0.0112,  -0.1493,   1.0138
  0.0150,  -0.1431,   1.0170
  0.0240,  -0.1422,   1.0221
  0.0341,  -0.1432,   1.0318
  0.0233,  -0.1458,   1.0409
  0.0127,  -0.1403,   1.0518
  0.0056,  -0.1442,   1.0509
 -0.0045,  -0.1453,   1.0493
 -0.0049,  -0.1429,   1.0461
 -0.0079,  -0.1454,   1.0435
  0.0016,  -0.1481,   1.0402
  0.0033,  -0.1494,   1.0314
  0.0038,  -0.1516,   1.0320
  0.0018,  -0.1491,   1.0298
  0.0133,  -0.1470,   1.0318
  0.0149,  -0.1517,   1.0373
  0.0115,  -0.1515,   1.0379
  0.0018,  -0.1522,   1.0362
 -0.0037,  -0.1508,   1.0341
 -0.0043,  -0.1498,   1.0336
 -0.0052,  -0.1536,   1.0342
  0.0039,  -0.1549,   1.0299
  0.0171,  -0.1534,   1.0282
  0.0212,  -0.1545,   1.0303
  0.0143,  -0.1519,   1.0280
 -0.0068,  -0.1523,   1.0221
 -0.0240,  -0.1492,   1.0186
 -0.0262,  -0.1538,   1.0199
 -0.0160,  -0.1515,   1.0309
 -0.0015,  -0.1476,   1.0402
  0.0050,  -0.1427,   1.0581
  0.0073,  -0.1416,   1.0718
  0.0114,  -0.1455,   1.0808
  0.0229,  -0.1465,   1.0824
  0.0309,  -0.1445,   1.0796
  0.0265,  -0.1442,   1.0728
  0.0210,  -0.1472,   1.0639
  0.0173,  -0.1523,   1.0518
  0.0138,  -0.1478,   1.0384
  0.0049,  -0.1483,   1.0253
 -0.0065,  -0.1497,   1.0158
 -0.0167,  -0.1469,   1.0137
 -0.0151,  -0.1492,   1.0175
 -0.0084,  -0.1498,   1.0157
 -0.0081,  -0.1489,   1.0171
 -0.0087,  -0.1491,   1.0224
 -0.0028,  -0.1464,   1.0271
 -0.0015,  -0.1499,   1.0253
 -0.0044,  -0.1495,   1.0222
 -0.0046,  -0.1519,   1.0199
  0.0018,  -0.1517,   1.0192
  0.0074,  -0.1533,   1.0128
  0.0042,  -0.1541,   1.0121
 -0.0084,  -0.1514,   1.0154
 -0.0232,  -0.1466,   1.0253
 -0.0219,  -0.1453,   1.0316
 -0.0150,  -0.1465,   1.0376
 -0.0074,  -0.1493,   1.0386
 -0.0067,  -0.1484,   1.0408
  0.0007,  -0.1476,   1.0408
  0.0109,  -0.1486,   1.0417
  0.0173,  -0.1495,   1.0393
  0.0123,  -0.1494,   1.0351
  0.0088,  -0.1512,   1.0353
  0.0023,  -0.1523,   1.0332
  0.0020,  -0.1519,   1.0352
  0.0081,  -0.1537,   1.0341
  0.0116,  -0.1536,   1.0356
  0.0103,  -0.1517,   1.0409
  0.0079,  -0.1505,   1.0432
 -0.0027,  -0.1502,   1.0448
 -0.0089,  -0.1512,   1.0431
 -0.0052,  -0.1506,   1.0403
 -0.0063,  -0.1492,   1.0359
 -0.0090,  -0.1500,   1.0346
 -0.0134,  -0.1522,   1.0274
 -0.0150,  -0.1511,   1.0235
 -0.0175,  -0.1493,   1.0222
 -0.0253,  -0.1478,   1.0196
 -0.0272,  -0.1486,   1.0231
 -0.0201,  -0.1505,   1.0298
 -0.0095,  -0.1526,   1.0446
  0.0011,  -0.1510,   1.0503
  0.0112,  -0.1539,   1.0479
  0.0164,  -0.1499,   1.0459
  0.0104,  -0.1467,   1.0472
 -0.0016,  -0.1466,   1.0445
 -0.0153,  -0.1482,   1.0404
 -0.0166,  -0.1456,   1.0404
 -0.0105,  -0.1461,   1.0429
 -0.0046,  -0.1505,   1.0393
 -0.0044,  -0.1531,   1.0369
 -0.0027,  -0.1502,   1.0367
 -0.0034,  -0.1542,   1.0327
 -0.0059,  -0.1525,   1.0321
 -0.0052,  -0.1502,   1.0305
 -0.0034,  -0.1517,   1.0282
 -0.0037,  -0.1536,   1.0210
 -0.0084,  -0.1512,   1.0188
 -0.0133,  -0.1522,   1.0190
 -0.0055,  -0.1520,   1.0211
 -0.0015,  -0.1515,   1.0273
 -0.0010,  -0.1505,   1.0391
  0.0043,  -0.1477,   1.0451
  0.0029,  -0.1486,   1.0470
  0.0093,  -0.1465,   1.0480
  0.0107,  -0.1480,   1.0453
  0.0082,  -0.1483,   1.0421
  0.0000,  -0.1492,   1.0393
 -0.0100,  -0.1527,   1.0347
 -0.0122,  -0.1558,   1.0324
 -0.0148,  -0.1536,   1.0318
 -0.0005,  -0.1525,   1.0320
  0.0060,  -0.1493,   1.0371
  0.0126,  -0.1504,   1.0423
  0.0087,  -0.1519,   1.0425
  0.0015,  -0.1508,   1.0358
 -0.0063,  -0.1509,   1.0275
 -0.0236,  -0.1500,   1.0233
 -0.0234,  -0.1519,   1.0251
 -0.0189,  -0.1549,   1.0290
 -0.0106,  -0.1504,   1.0334
  0.0026,  -0.1492,   1.0373
 -0.0006,  -0.1484,   1.0453
  0.0049,  -0.1493,   1.0512
  0.0037,  -0.1478,   1.0541
  0.0052,  -0.1484,   1.0522
  0.0012,  -0.1527,   1.0410
 -0.0048,  -0.1494,   1.0370
 -0.0072,  -0.1499,   1.0342
 -0.0073,  -0.1549,   1.0352
 -0.0095,  -0.1522,   1.0375
 -0.0060,  -0.1515,   1.0445
 -0.0085,  -0.1482,   1.0421
 -0.0050,  -0.1503,   1.0407
 -0.0117,  -0.1512,   1.0413
 -0.0106,  -0.1487,   1.0346
 -0.0197,  -0.1475,   1.0304
 -0.0172,  -0.1475,   1.0222
 -0.0079,  -0.1489,   1.0180
  0.0034,  -0.1520,   1.0192
  0.0089,  -0.1480,   1.0205
  0.0111,  -0.1537,   1.0246
  0.0114,  -0.1503,   1.0318
  0.0031,  -0.1495,   1.0373
 -0.0082,  -0.1506,   1.0354
 -0.0095,  -0.1495,   1.0327
 -0.0071,  -0.1526,   1.0299
 -0.0122,  -0.1478,   1.0295
 -0.0133,  -0.1494,   1.0312
 -0.0187,  -0.1480,   1.0323
 -0.0264,  -0.1493,   1.0303
 -0.0258,  -0.1509,   1.0312
 -0.0177,  -0.1514,   1.0359
 -0.0072,  -0.1521,   1.0425
  0.0020,  -0.1533,   1.0480
  0.0116,  -0.1539,   1.0453
  0.0151,  -0.1522,   1.0397
  0.0087,  -0.1523,   1.0352
 -0.0035,  -0.1527,   1.0313
 -0.0084,  -0.1534,   1.0290
 -0.0107,  -0.1541,   1.0281
 -0.0120,  -0.1539,   1.0313
 -0.0056,  -0.1531,   1.0364
 -0.0082,  -0.1510,   1.0423
 -0.0112,  -0.1508,   1.0436
 -0.0140,  -0.1491,   1.0430
 -0.0052,  -0.1487,   1.0424
  0.0006,  -0.1492,   1.0381
  0.0006,  -0.1488,   1.0308
 -0.0040,  -0.1494,   1.0299
 -0.0052,  -0.1500,   1.0258
 -0.0018,  -0.1530,   1.0238
 -0.0022,  -0.1539,   1.0255
 -0.0020,  -0.1497,   1.0263
 -0.0078,  -0.1525,   1.0263
 -0.0187,  -0.1541,   1.0226
 -0.0208,  -0.1461,   1.0207
 -0.0112,  -0.1528,   1.0202
 -0.0040,  -0.1470,   1.0246
 -0.0027,  -0.1481,   1.0324
 -0.0037,  -0.1459,   1.0380
 -0.0043,  -0.1449,   1.0401
 -0.0101,  -0.1432,   1.0451
 -0.0068,  -0.1401,   1.0515
 -0.0052,  -0.1438,   1.0537
 -0.0018,  -0.1456,   1.0501
  0.0046,  -0.1453,   1.0513
  0.0114,  -0.1497,   1.0474
  0.0095,  -0.1521,   1.0467
  0.0143,  -0.1536,   1.0453
  0.0100,  -0.1560,   1.0370
  0.0067,  -0.1561,   1.0292
  0.0001,  -0.1549,   1.0303
 -0.0055,  -0.1566,   1.0297
 -0.0150,  -0.1556,   1.0280
 -0.0214,  -0.1509,   1.0249
 -0.0308,  -0.1510,   1.0275
 -0.0359,  -0.1475,   1.0354
 -0.0306,  -0.1465,   1.0407
 -0.0170,  -0.1478,   1.0432
 -0.0052,  -0.1470,   1.0437
