x, y, z
  3.7233,  -3.9674,  -2.5636
  3.7233,  -3.9674,  -2.4415
  3.6622,  -4.0284,  -2.4415
  3.5401,  -3.7843,  -2.3804
  3.4181,  -3.6012,  -2.4415
  3.3570,  -3.7233,  -2.3804
  3.3570,  -3.7233,  -2.3804
  3.4181,  -3.8453,  -2.3804
  3.4791,  -3.7233,  -2.3194
  3.4791,  -3.7233,  -2.3194
  3.6012,  -3.9064,  -2.2584
  3.6622,  -3.9064,  -2.1973
  3.7843,  -4.0284,  -2.2584
  3.7843,  -3.9064,  -2.1973
  3.7843,  -4.0895,  -2.1973
  3.7233,  -4.0284,  -2.0753
  3.8453,  -3.9674,  -2.1363
  3.7233,  -3.7233,  -2.1363
  3.8453,  -3.7843,  -2.0753
  3.8453,  -3.8453,  -2.1363
  3.9674,  -3.9674,  -2.1973
  3.9064,  -3.9674,  -2.2584
  3.9674,  -4.0284,  -2.3194
  3.9064,  -4.0895,  -2.2584
  3.7843,  -4.0895,  -2.1973
  3.6012,  -3.9674,  -2.1363
  3.3570,  -3.8453,  -2.1363
  3.3570,  -3.9064,  -2.1363
  3.2350,  -3.9064,  -2.1363
  3.2350,  -4.0895,  -2.1363
  3.4181,  -4.1505,  -2.2584
  3.6622,  -4.2116,  -2.3194
  3.7843,  -4.2116,  -2.3804
  3.9064,  -4.2116,  -2.4415
  3.8453,  -4.0895,  -2.5025
  3.9064,  -4.0284,  -2.5025
  3.7843,  -3.9674,  -2.4415
  3.6012,  -3.8453,  -2.4415
  3.2960,  -3.6012,  -2.3804
  3.2350,  -3.3570,  -2.5025
  2.9908,  -3.2960,  -2.5636
  2.9298,  -3.2960,  -2.5025
  2.8687,  -3.3570,  -2.6856
  2.9908,  -3.5401,  -2.8687
  3.0519,  -3.6012,  -2.9298
  3.2350,  -4.0284,  -2.9908
  3.3570,  -4.2116,  -3.0519
  3.5401,  -4.3947,  -3.0519
  3.4791,  -4.1505,  -2.9298
  3.6012,  -3.9674,  -2.9298
  3.5401,  -3.9064,  -2.8687
  3.4791,  -3.7843,  -2.8077
  3.6012,  -3.9064,  -2.6856
  3.5401,  -4.0284,  -2.6246
  3.6622,  -4.0284,  -2.3804
  3.6012,  -3.9674,  -2.1363
  3.7233,  -4.0284,  -2.0142
  3.7843,  -4.0284,  -1.8921
  3.9674,  -4.0284,  -1.7090
  4.1505,  -3.9674,  -1.5870
  4.2726,  -3.9674,  -1.5259
  4.3947,  -4.2726,  -1.5259
  4.3336,  -4.4557,  -1.4649
  4.2726,  -4.5778,  -1.4039
  4.2116,  -4.6388,  -1.4649
  4.1505,  -4.4557,  -1.4649
  4.0895,  -4.0284,  -1.5870
  4.0895,  -3.7233,  -1.6480
  4.0895,  -3.6622,  -1.8311
  4.2116,  -3.7233,  -1.8921
  4.0895,  -3.7233,  -2.0753
  4.0895,  -4.0895,  -2.1363
  4.0895,  -4.1505,  -2.1363
  3.9674,  -4.0895,  -2.1363
  3.7843,  -3.9674,  -2.1973
  3.5401,  -3.7843,  -2.1973
  3.3570,  -3.7233,  -2.4415
  3.2960,  -3.4791,  -2.6246
  3.4181,  -3.4791,  -2.7467
  3.5401,  -3.7843,  -2.8077
  3.4791,  -3.9674,  -2.8077
  3.6622,  -4.2726,  -2.8077
  3.6622,  -4.2726,  -2.7467
  3.6622,  -4.2116,  -2.6856
  3.5401,  -4.0284,  -2.5636
  3.3570,  -3.8453,  -2.3804
  3.3570,  -3.6012,  -2.3194
  3.3570,  -3.5401,  -2.2584
  3.4181,  -3.6012,  -2.2584
  3.5401,  -3.7843,  -2.2584
  3.6012,  -3.7233,  -2.2584
  3.6012,  -3.9674,  -2.1973
  3.6622,  -4.1505,  -2.1363
