x, y, z
  3.6012,  -3.7233,  -1.5870
  3.5401,  -5.0661,  -1.3428
  3.5401,  -5.4933,  -1.2207
  3.7843,  -4.8219,  -1.2207
  3.9064,  -3.4791,  -1.4039
  4.1505,  -2.3804,  -1.7090
  4.5778,  -2.2584,  -2.1973
  4.8219,  -2.8687,  -2.5025
  5.1881,  -3.9674,  -2.6856
  5.1881,  -4.6388,  -2.6246
  4.8830,  -4.9440,  -2.5636
  4.3947,  -5.0050,  -2.5025
  3.9674,  -5.1881,  -2.3804
  3.4791,  -5.0661,  -2.1363
  2.9908,  -4.6999,  -1.8921
  2.5025,  -4.2726,  -1.6480
  2.1363,  -3.8453,  -1.4039
  1.9532,  -3.1739,  -1.3428
  1.8921,  -2.0753,  -1.2207
  2.0753,  -1.3428,  -1.2818
  2.3194,  -0.9766,  -1.4039
  2.6856,  -1.2207,  -1.6480
  2.8687,  -1.7090,  -1.8921
  3.1129,  -2.3804,  -1.8921
  3.4791,  -3.5401,  -1.9532
  3.5401,  -4.6388,  -1.9532
  3.5401,  -4.8219,  -1.9532
  3.6012,  -4.0895,  -1.9532
  3.7843,  -3.6012,  -1.9532
  3.7233,  -3.5401,  -2.0142
  3.7233,  -3.4181,  -1.8311
  3.8453,  -3.0519,  -1.7090
  4.0284,  -2.6246,  -1.5870
  4.2116,  -2.7467,  -1.7090
  4.3947,  -3.9064,  -2.0753
  4.4557,  -4.5778,  -2.3804
  4.4557,  -4.0895,  -2.6856
  4.3336,  -3.2350,  -2.8077
  4.2726,  -3.1739,  -2.8077
  4.2116,  -3.4181,  -2.7467
  4.0895,  -3.4791,  -2.4415
  4.0895,  -3.4791,  -2.1973
  4.0895,  -3.7843,  -1.9532
  4.0284,  -4.1505,  -1.7701
  4.0284,  -4.5167,  -1.7090
  3.9674,  -4.6388,  -1.5870
  4.0284,  -4.2726,  -1.4649
  4.0284,  -3.5401,  -1.2818
  4.0284,  -2.7467,  -1.2818
  3.9674,  -1.7701,  -1.2207
  3.8453,  -1.5870,  -1.1597
  3.7843,  -2.1363,  -1.2207
  3.6622,  -2.6856,  -1.0987
  3.5401,  -3.1739,  -1.1597
  3.5401,  -3.9674,  -1.0987
  3.6012,  -4.5167,  -1.0987
  3.6012,  -4.3336,  -1.2818
  3.8453,  -3.9064,  -1.5870
  4.1505,  -3.4791,  -2.0142
  4.4557,  -3.3570,  -2.2584
  4.6999,  -3.5401,  -2.5025
  4.5167,  -3.9064,  -2.6246
  4.3947,  -4.1505,  -2.5025
  4.1505,  -4.3947,  -2.3804
  3.9064,  -4.1505,  -2.0753
  3.7843,  -3.7233,  -2.0142
  3.6012,  -3.1129,  -2.0142
  3.6622,  -3.4181,  -2.1363
  3.5401,  -3.7843,  -2.2584
  3.4181,  -4.1505,  -2.3804
  3.5401,  -4.3336,  -2.4415
  3.6012,  -4.3947,  -2.4415
  3.4791,  -4.3336,  -2.4415
  3.3570,  -4.3336,  -2.3194
  3.4181,  -4.8830,  -2.2584
  3.2960,  -5.2492,  -2.2584
  3.2350,  -4.9440,  -2.3194
  3.4181,  -4.4557,  -2.3804
  3.6012,  -4.1505,  -2.4415
  3.9064,  -4.6388,  -2.5636
  4.0284,  -5.0050,  -2.5636
  4.2726,  -5.2492,  -2.6246
  4.2726,  -5.0050,  -2.6856
  4.2116,  -4.5778,  -2.6246
  4.0284,  -4.3336,  -2.5025
  3.8453,  -3.9674,  -2.4415
  3.6622,  -3.3570,  -2.1363
  3.5401,  -2.6856,  -2.0753
  3.5401,  -2.5636,  -2.0753
  3.6622,  -3.2350,  -2.0142
  3.7233,  -4.0284,  -2.0753
  3.8453,  -4.7609,  -2.0753
  3.9064,  -4.9440,  -2.0142
  3.8453,  -4.6999,  -1.8921
  3.9064,  -4.0284,  -1.7701
  3.7843,  -3.2960,  -1.7090
  3.7843,  -2.9298,  -1.7090
  3.9064,  -2.5025,  -1.8311
  3.9064,  -2.5025,  -2.0142
  4.0284,  -2.6246,  -2.3194
  4.1505,  -2.9908,  -2.4415
  4.3336,  -3.4181,  -2.5025
  4.2116,  -3.5401,  -2.4415
  4.0895,  -4.2116,  -2.2584
  3.9674,  -4.2726,  -2.1973
  3.7233,  -3.7843,  -2.0753
  3.4791,  -3.3570,  -1.9532
  3.4181,  -2.9298,  -2.0142
  3.6622,  -2.8687,  -2.0142
  3.7233,  -3.0519,  -2.0142
  3.6622,  -3.0519,  -2.0753
  3.7843,  -3.3570,  -2.1363
  3.6622,  -3.7233,  -2.1363
  3.5401,  -4.2726,  -2.0753
  3.3570,  -4.4557,  -2.1363
  2.9908,  -4.6388,  -2.1363
  2.9298,  -4.2726,  -2.3194
  2.9298,  -3.9064,  -2.5025
  3.0519,  -3.9674,  -2.5636
  3.4181,  -4.0284,  -2.6856
  3.7233,  -3.8453,  -2.6246
  3.9674,  -3.6012,  -2.3804
  4.0895,  -3.4791,  -2.1363
  4.0284,  -3.3570,  -1.8921
  3.7843,  -3.2960,  -1.7090
  3.8453,  -3.7843,  -1.7090
  3.6622,  -4.1505,  -1.6480
  3.6622,  -4.3336,  -1.6480
  3.7233,  -4.3336,  -1.7090
  3.7233,  -3.9674,  -1.8311
  3.9064,  -3.4791,  -2.0753
  3.9674,  -3.3570,  -2.2584
  4.1505,  -3.6012,  -2.5025
  4.2116,  -3.9674,  -2.6246
  4.0284,  -4.2726,  -2.5636
  3.9064,  -4.6388,  -2.3804
  3.7233,  -4.6388,  -2.1363
  3.6622,  -4.4557,  -1.8921
  3.6622,  -4.2726,  -1.8311
  3.8453,  -4.3947,  -1.8921
  3.9674,  -3.9064,  -1.9532
  4.0895,  -3.3570,  -2.1363
  4.2116,  -3.2350,  -2.1973
  4.2116,  -3.0519,  -2.1973
  4.2116,  -3.1129,  -2.1973
  4.0895,  -3.6622,  -2.2584
  3.9064,  -4.3947,  -2.1973
  3.7233,  -4.8830,  -2.1973
  3.5401,  -5.0050,  -2.0753
  3.6012,  -4.8219,  -1.9532
  3.6012,  -4.5778,  -2.0142
  3.7843,  -4.6999,  -1.9532
  3.8453,  -4.5167,  -1.8921
  3.9674,  -4.3947,  -1.8921
  3.9674,  -3.9674,  -1.8921
  4.0895,  -3.7233,  -1.8921
  4.2116,  -4.0895,  -1.9532
  4.3336,  -4.8219,  -2.0142
  4.4557,  -4.8830,  -2.1363
  4.4557,  -4.8830,  -2.1363
  4.6388,  -5.0661,  -2.0753
  4.6388,  -4.8219,  -2.0142
  4.5778,  -4.3947,  -2.0142
  4.4557,  -4.1505,  -2.0142
  4.2726,  -4.2726,  -2.1973
  4.0895,  -4.2116,  -2.1363
  3.9674,  -3.9674,  -2.1363
  3.8453,  -3.2350,  -2.0753
  3.6622,  -2.4415,  -1.8311
  3.7233,  -2.3194,  -1.7090
  3.6012,  -2.1973,  -1.4649
  3.6012,  -1.9532,  -1.2207
  3.8453,  -2.3194,  -0.9766
  3.9674,  -2.8077,  -0.9766
  3.9674,  -3.2350,  -0.9766
  4.0895,  -3.0519,  -1.0987
  4.1505,  -2.6856,  -1.2207
  4.2726,  -3.0519,  -1.6480
  4.2726,  -3.6622,  -2.0142
  4.2726,  -4.2726,  -2.3194
  4.0284,  -4.2726,  -2.4415
  3.8453,  -4.0895,  -2.5025
  3.6622,  -3.8453,  -2.4415
  3.5401,  -4.2726,  -2.2584
  3.6012,  -5.0050,  -2.1363
  3.6012,  -5.2492,  -1.9532
  3.7233,  -4.8830,  -1.8921
  3.7843,  -4.4557,  -1.9532
  3.8453,  -4.0284,  -2.1363
  3.9064,  -3.6622,  -2.3194
  3.9064,  -3.6622,  -2.6856
  3.8453,  -3.6622,  -2.8077
  3.8453,  -4.2726,  -2.7467
  3.5401,  -4.4557,  -2.7467
  3.3570,  -4.3947,  -2.5025
  3.1739,  -4.3336,  -2.2584
  2.9298,  -4.0284,  -2.1363
  2.8077,  -3.4181,  -2.0753
  2.8687,  -3.5401,  -2.1363
  2.9298,  -3.9064,  -2.1973
  3.1129,  -4.7609,  -2.1973
  3.2960,  -5.0661,  -2.1973
  3.4181,  -4.8830,  -2.1363
  3.6622,  -4.6388,  -2.1973
  3.7233,  -4.0284,  -2.2584
  3.8453,  -3.6012,  -2.5025
  3.8453,  -3.9064,  -2.6246
  3.9674,  -3.6622,  -2.7467
  3.9064,  -4.0284,  -2.8687
  3.7233,  -4.4557,  -2.7467
  3.6622,  -4.8219,  -2.6246
  3.6012,  -5.1881,  -2.5636
  3.3570,  -4.6999,  -2.4415
  3.1129,  -3.9674,  -2.3804
  2.9298,  -3.6622,  -2.3194
  2.9298,  -3.9674,  -2.1973
  3.0519,  -3.9674,  -2.0753
  3.1739,  -3.6622,  -2.1363
  3.2960,  -3.1129,  -2.1973
  3.6012,  -2.7467,  -2.1973
  3.9674,  -3.3570,  -2.1973
  4.2726,  -3.8453,  -2.1973
  4.5167,  -3.9674,  -2.2584
  4.6999,  -4.0284,  -2.3194
  4.6388,  -4.2726,  -2.3804
  4.3947,  -4.5778,  -2.4415
  4.2116,  -4.7609,  -2.5636
  4.0895,  -4.7609,  -2.6246
  3.7843,  -5.0050,  -2.5636
  3.6012,  -4.7609,  -2.4415
  3.6012,  -4.6999,  -2.3804
  3.6012,  -5.0661,  -2.3194
  3.3570,  -4.5778,  -2.2584
  3.2350,  -4.1505,  -2.1363
  3.1739,  -3.6012,  -2.1363
  3.2960,  -3.2960,  -2.1973
  3.3570,  -3.4791,  -2.2584
  3.2960,  -3.5401,  -2.3194
  3.3570,  -4.0284,  -2.3804
  3.5401,  -4.6388,  -2.1973
  3.5401,  -4.6999,  -2.0753
  3.7233,  -4.3947,  -2.0142
  3.7843,  -3.7233,  -2.1973
  3.8453,  -3.7233,  -2.3194
  3.8453,  -3.6012,  -2.5636
  3.8453,  -3.7233,  -2.6856
  3.8453,  -3.7843,  -2.5636
  3.9064,  -4.1505,  -2.5025
  3.9674,  -4.6388,  -2.3194
