x, y, z
 -0.0610,   0.1831,   0.7935
  0.7324,  -0.2441,   1.0376
  1.7701,  -1.1597,   0.9766
  2.5636,  -1.7701,   0.7324
  3.1129,  -2.4415,   0.3662
  3.5401,  -2.6246,   0.0610
  3.6012,  -2.0753,  -0.4273
  3.6012,  -1.9532,  -0.8545
  3.7233,  -2.5025,  -1.4039
  3.7233,  -3.5401,  -2.0142
  3.7233,  -4.3336,  -2.5025
  3.6012,  -4.6999,  -2.9908
  3.4791,  -4.6388,  -3.2350
  3.3570,  -4.6999,  -3.3570
  3.4791,  -4.5778,  -3.3570
  3.6012,  -4.6388,  -3.3570
  3.6622,  -4.7609,  -3.4181
  3.6012,  -5.6764,  -3.5401
  3.7233,  -6.3478,  -3.7843
  3.8453,  -7.3244,  -4.0284
  3.7233,  -6.7751,  -4.2116
  3.6622,  -5.7375,  -4.3947
  3.4791,  -5.1271,  -4.5167
  3.3570,  -4.2726,  -4.4557
  3.2350,  -3.2350,  -4.3336
  3.0519,  -2.9298,  -4.0895
  2.9908,  -2.6856,  -3.8453
  2.8687,  -2.0142,  -3.7233
  2.6856,  -0.6104,  -3.6622
  2.2584,   0.6104,  -3.7843
  1.8921,   0.0610,  -4.1505
  1.8311,  -1.0376,  -4.5778
  2.0142,  -2.1363,  -5.0661
  2.1363,  -2.6856,  -5.3102
  2.6246,  -3.1739,  -5.4933
  3.1739,  -3.2960,  -5.4933
  3.8453,  -3.4791,  -5.3713
  4.5778,  -4.0284,  -5.2492
  5.0661,  -4.6388,  -5.0661
  5.3102,  -4.7609,  -5.0050
  5.4323,  -4.3336,  -4.8219
  5.3713,  -3.7233,  -4.6388
  5.1271,  -3.4791,  -4.3947
  4.9440,  -3.8453,  -4.1505
  4.5778,  -4.1505,  -3.9064
  4.1505,  -3.8453,  -3.6012
  4.0284,  -3.5401,  -3.1129
  3.9674,  -3.2350,  -2.8687
  4.0284,  -2.8687,  -2.5636
  4.1505,  -2.4415,  -2.3804
  4.2116,  -2.0753,  -2.1363
  4.2726,  -2.3194,  -1.9532
  4.3947,  -2.8077,  -1.7701
  4.5778,  -2.9908,  -1.6480
  4.6388,  -2.3194,  -1.7701
  4.5778,  -1.9532,  -1.9532
  4.5778,  -2.5025,  -2.3194
  4.6999,  -3.6012,  -2.6856
  4.7609,  -4.6999,  -2.9908
  5.0661,  -5.5544,  -3.2350
  5.2492,  -5.8596,  -3.2350
  5.5544,  -6.0427,  -3.2350
  5.6764,  -5.7375,  -2.9908
  5.4933,  -4.6999,  -2.5636
  5.3102,  -3.6012,  -2.1363
  4.9440,  -3.1739,  -1.9532
  4.6999,  -3.6012,  -1.8921
  4.6999,  -3.9064,  -2.0142
  4.6388,  -3.7233,  -1.9532
  4.6388,  -3.2960,  -2.0142
  4.5778,  -3.1739,  -1.9532
  4.3947,  -3.6622,  -1.8311
  4.2726,  -3.6012,  -1.7090
  3.9674,  -3.2350,  -1.7090
  3.4791,  -3.1739,  -1.7090
  3.2350,  -3.1739,  -1.8311
  2.9908,  -3.0519,  -2.1363
  2.9908,  -3.4181,  -2.4415
  2.9908,  -4.2116,  -2.6856
  2.9908,  -4.6999,  -2.8687
  3.1129,  -5.0050,  -3.1129
  3.2350,  -4.9440,  -3.1739
  3.1739,  -4.7609,  -3.1739
  2.9908,  -5.2492,  -3.1129
  2.8687,  -5.2492,  -2.9908
  2.7467,  -4.7609,  -2.8077
  2.8077,  -4.2116,  -2.5636
  2.9908,  -3.7233,  -2.2584
  3.2350,  -3.2350,  -2.0142
  3.2350,  -3.3570,  -1.8311
  3.2350,  -3.5401,  -1.8921
  3.0519,  -4.1505,  -1.8921
  2.8077,  -4.3947,  -2.0753
  2.5636,  -4.6388,  -2.3194
  2.3804,  -4.3947,  -2.3194
  2.4415,  -4.0895,  -2.3194
  2.5636,  -4.1505,  -2.3194
  2.9298,  -4.3947,  -2.4415
  3.2960,  -4.2116,  -2.4415
  3.6622,  -4.3336,  -2.5025
  3.7233,  -4.3336,  -2.4415
  3.9674,  -4.3947,  -2.5636
  3.7843,  -4.2726,  -2.8077
  3.7233,  -4.2726,  -3.1129
  3.7233,  -4.5778,  -3.4181
  3.6622,  -4.5778,  -3.4791
  3.7233,  -4.0895,  -3.3570
  4.2116,  -3.6622,  -3.1129
  4.6999,  -3.4791,  -2.8687
  5.2492,  -3.5401,  -2.6246
  5.7375,  -3.7233,  -2.3804
  6.0427,  -3.9064,  -2.2584
  6.1037,  -3.8453,  -2.1363
  6.1037,  -4.2116,  -2.0753
  5.9206,  -4.5167,  -2.1363
  5.7375,  -4.3336,  -2.0142
  5.3102,  -3.9674,  -1.8921
  4.9440,  -3.7843,  -1.7701
  4.3947,  -2.9298,  -1.7090
  3.9064,  -1.8921,  -1.8311
  3.6012,  -2.0142,  -2.0142
  3.4791,  -2.8687,  -2.1363
  3.4181,  -3.0519,  -2.3804
  3.3570,  -3.3570,  -2.4415
  3.4181,  -4.2726,  -2.4415
  3.4181,  -4.5167,  -2.4415
  3.4791,  -4.2726,  -2.3804
  3.6622,  -3.7233,  -2.3804
  4.0284,  -3.6622,  -2.5636
  4.2116,  -3.8453,  -2.6246
  4.3336,  -4.3336,  -2.5636
  4.2726,  -4.5167,  -2.5025
  4.0895,  -3.6012,  -2.5025
