x, y, z
-21.7902,  -9.7049,   9.9490
-21.5461,  -9.4607,   8.7283
-21.1798, -10.0711,   6.9582
-20.5695,  -9.7659,   5.0050
-19.2877,  -8.6062,   3.4181
-17.3955,  -9.6438,   2.0753
-14.8320,  -8.6673,   1.0376
-11.7801,  -5.0661,   0.3052
 -8.4841,  -3.6622,  -0.2441
 -5.3102,  -3.7843,  -0.6104
 -1.9532,  -5.0661,  -1.1597
  1.4039,  -5.6154,  -1.6480
  4.6388,  -5.1881,  -2.0753
  7.3855,  -5.0661,  -2.3804
  9.5218,  -3.0519,  -2.5636
 10.8646,  -1.1597,  -2.6246
 11.2308,  -0.3052,  -2.7467
 10.6815,  -0.9156,  -3.0519
  9.9490,  -1.4039,  -3.4791
  9.5218,  -1.4649,  -4.0284
  9.5828,  -1.2207,  -4.3336
 10.0101,  -0.3662,  -4.4557
 10.8036,  -0.3662,  -4.5167
 11.9022,  -0.2441,  -4.6388
 12.4516,  -0.0610,  -4.9440
 12.6347,  -0.7324,  -5.3102
 12.3905,  -1.1597,  -5.6764
 11.8412,  -0.4273,  -6.0427
 11.0477,  -0.8545,  -6.1647
 10.1321,  -2.8687,  -6.2258
  9.3387,  -4.3336,  -6.2258
  9.0335,  -4.0895,  -6.2868
  8.7283,  -3.1739,  -6.2258
  8.4231,  -3.6012,  -6.3478
  7.9958,  -4.3336,  -6.4089
  7.5076,  -4.2726,  -6.5310
  7.0803,  -5.1271,  -6.5310
  6.7141,  -5.9816,  -6.5920
  6.5310,  -6.1037,  -6.4699
  6.5310,  -5.9816,  -6.2258
  6.4089,  -5.4933,  -5.8596
  6.2868,  -4.6388,  -5.4323
  5.9816,  -2.6246,  -4.9440
  5.4933,  -1.2818,  -4.2726
  4.8830,  -1.8311,  -3.6622
  4.0895,  -2.2584,  -3.1129
  3.6622,  -2.6856,  -2.7467
  3.2350,  -4.0895,  -2.6246
  2.9908,  -4.9440,  -2.6246
  3.2350,  -5.2492,  -2.5636
  3.2960,  -5.2492,  -2.3804
  3.5401,  -5.1881,  -1.9532
  4.0284,  -4.4557,  -1.3428
  4.4557,  -3.4181,  -0.7324
  4.6999,  -1.8311,  -0.4273
  4.5167,  -1.0987,  -0.2441
  4.0284,  -1.9532,  -0.2441
  3.3570,  -2.1973,  -0.3052
  2.7467,  -2.5025,  -0.4273
  2.1973,  -3.4791,  -0.6104
  1.8311,  -4.8219,  -0.9766
  1.6480,  -5.6154,  -1.4039
  1.7090,  -5.9816,  -1.7701
  2.0142,  -6.4089,  -2.2584
  2.3804,  -6.8972,  -2.6856
  3.0519,  -7.0193,  -3.1129
  3.6622,  -6.1647,  -3.2350
  4.0284,  -5.2492,  -3.1739
  4.6999,  -5.2492,  -2.9908
  5.1881,  -3.9064,  -2.5636
